paper_id,title,doi,openalex_id,status,pdf_path,oa_status,license,error_message
REFINE-0115,Maternal depression during pregnancy alters infant subcortical and midbrain volumes,10.1016/J.JAD.2021.05.008,https://openalex.org/W3162424830,no_pdf,data/pdfs/REFINE-0115.pdf,,cc-by,No PDF URL found in OpenAlex record
REFINE-0116,Metabolic compensation and depression in Alzheimer’s disease,10.1159/000257761,https://openalex.org/W1986068184,no_pdf,data/pdfs/REFINE-0116.pdf,,,No PDF URL found in OpenAlex record
REFINE-0117,Vertex-wise examination of depressive symptom dimensions and brain volumes in older adults,10.1016/J.PSCYCHRESNS.2016.12.008,https://openalex.org/W2561259690,no_pdf,data/pdfs/REFINE-0117.pdf,,,No PDF URL found in OpenAlex record
REFINE-0118,Cortical thinning in preschoolers with maladaptive guilt,10.1016/J.PSCYCHRESNS.2020.111195,https://openalex.org/W3087333225,no_pdf,data/pdfs/REFINE-0118.pdf,,,No PDF URL found in OpenAlex record
REFINE-0119,Evaluating the effect of birth weight on brain volumes and depression: An observational and genetic study using UK Biobank cohort,10.1192/J.EURPSY.2020.74,,already_exists,data/pdfs/REFINE-0119.pdf,,,
REFINE-0120,Influence of the MTHFR C677T polymorphism on magnetic resonance imaging hyperintensity volume and cognition in geriatric depression,10.1097/JGP.0B013E3181AAD5B2,https://openalex.org/W2166385125,no_pdf,data/pdfs/REFINE-0120.pdf,,,No PDF URL found in OpenAlex record
REFINE-0121,Identification of specific neural circuit underlying the key cognitive deficit of remitted late-onset depression: A multi-modal MRI and machine learning study,10.1016/J.PNPBP.2020.110192,https://openalex.org/W3113111269,no_pdf,data/pdfs/REFINE-0121.pdf,,,No PDF URL found in OpenAlex record
REFINE-0122,Regional gray matter abnormalities in pre-adolescent binge eating disorder: A voxel-based morphometry study,10.1016/J.PSYCHRES.2022.114473,https://openalex.org/W4213145343,no_pdf,data/pdfs/REFINE-0122.pdf,,,No PDF URL found in OpenAlex record
REFINE-0123,Combined analysis of grey matter voxel-based morphometry and white matter tract-based spatial statistics in late-life bipolar disorder,10.1503/JPN.100140,https://openalex.org/W2162250733,no_pdf,data/pdfs/REFINE-0123.pdf,,,HTTP 403 at PDF URL
REFINE-0124,Preliminary results from a pilot study examining brain structure in older adult cannabis users and nonusers,10.1016/J.PSCYCHRESNS.2019.02.001,https://openalex.org/W2914359901,no_pdf,data/pdfs/REFINE-0124.pdf,,,No PDF URL found in OpenAlex record
REFINE-0125,Gray matter volume of rostral anterior cingulate cortex predicts rapid antidepressant response to ketamine,10.1016/J.EURONEURO.2020.11.017,https://openalex.org/W3112100960,no_pdf,data/pdfs/REFINE-0125.pdf,,,No PDF URL found in OpenAlex record
REFINE-0126,Structural brain differences predict early traumatic memory processing,10.1111/PSYP.13354,https://openalex.org/W2919476658,no_pdf,data/pdfs/REFINE-0126.pdf,,,No PDF URL found in OpenAlex record
REFINE-0127,The neuroanatomy of subthreshold depressive symptoms in Huntington’s disease: A combined diffusion tensor imaging (DTI) and voxel-based morphometry (VBM) study,10.1017/S003329171300247X,https://openalex.org/W2042666352,no_pdf,data/pdfs/REFINE-0127.pdf,,other-oa,No PDF URL found in OpenAlex record
REFINE-0128,Gray matter anomalies in anterior cingulate cortex as a correlate of depressive symptoms in drug-naïve idiopathic restless legs syndrome,10.1016/J.NEUROSCIENCE.2014.06.045,https://openalex.org/W2053591966,no_pdf,data/pdfs/REFINE-0128.pdf,,,No PDF URL found in OpenAlex record
REFINE-0129,"Epidemiology of MRI-defined vascular depression: A longitudinal, community-based study in Korean elders",10.1016/J.JAD.2015.04.008,https://openalex.org/W2152209257,no_pdf,data/pdfs/REFINE-0129.pdf,,,No PDF URL found in OpenAlex record
REFINE-0130,Subjectivity of the anomalous sense of self is represented in gray matter volume in the brain,10.3389/FNHUM.2017.00232,,already_exists,data/pdfs/REFINE-0130.pdf,,,
REFINE-0131,Cross-sectional and longitudinal relationships between depressive symptoms and brain atrophy in MS patients,10.3389/FNHUM.2016.00622,,already_exists,data/pdfs/REFINE-0131.pdf,,,
REFINE-0132,Reduced cerebral blood flow within the default-mode network and within total gray matter in major depression,10.1089/BRAIN.2012.0101,https://openalex.org/W2085051507,no_pdf,data/pdfs/REFINE-0132.pdf,,,No PDF URL found in OpenAlex record
REFINE-0133,Influence of the topography of brain damage on depression and fatigue in patients with multiple sclerosis,10.1177/1352458513493684,https://openalex.org/W2110663472,no_pdf,data/pdfs/REFINE-0133.pdf,,,No PDF URL found in OpenAlex record
REFINE-0134,Neural correlates of the association between depression and high density lipoprotein cholesterol change,10.1016/J.JPSYCHIRES.2020.07.012,https://openalex.org/W3045960987,no_pdf,data/pdfs/REFINE-0134.pdf,,,No PDF URL found in OpenAlex record
REFINE-0135,Perfectionism mediated the relationship between brain structure variation and negative emotion in a nonclinical sample,10.3758/S13415-016-0474-8,,already_exists,data/pdfs/REFINE-0135.pdf,,,
REFINE-0136,The neural substrates responsible for how trait anxiety affects delay discounting: Right hippocampal and cerebellar connectivity with bistable right inferior parietal lobule,10.1111/PSYP.13495,https://openalex.org/W2981928855,no_pdf,data/pdfs/REFINE-0136.pdf,,,No PDF URL found in OpenAlex record
REFINE-0137,Maternal prenatal lead levels and neonatal brain volumes: Testing moderations by maternal depressive symptoms and family income,10.1016/J.NTT.2024.107322,https://openalex.org/W4390990705,error,data/pdfs/REFINE-0137.pdf,,,Downloaded file is not a valid PDF (Content-Type: text/html; charset=utf-8)
REFINE-0138,Neuro-transcriptomic signatures for mood disorder morbidity and suicide mortality,10.1016/J.JPSYCHIRES.2020.05.013,https://openalex.org/W3027001229,no_pdf,data/pdfs/REFINE-0138.pdf,,,No PDF URL found in OpenAlex record
REFINE-0139,Structural and functional differences in the cingulate cortex relate to disease severity in anorexia nervosa,,https://openalex.org/W2419275472,no_pdf,data/pdfs/REFINE-0139.pdf,,,HTTP 403 at PDF URL
REFINE-0140,In vivo relationship between serotonin 1A receptor binding and gray matter volume in the healthy brain and in major depressive disorder,10.1007/S00429-018-1649-6,https://openalex.org/W2791295143,no_pdf,data/pdfs/REFINE-0140.pdf,,,No PDF URL found in OpenAlex record
REFINE-0141,Biochemical abnormalities of the medial temporal lobe and medial prefrontal cortex in late-life depression,10.1016/J.PSCYCHRESNS.2008.07.001,https://openalex.org/W2138321923,no_pdf,data/pdfs/REFINE-0141.pdf,,,No PDF URL found in OpenAlex record
REFINE-0142,Brain structural correlates of depressive symptoms in Parkinson’s disease patients at different disease stage,10.1016/J.PSCYCHRESNS.2019.111029,https://openalex.org/W2997187691,no_pdf,data/pdfs/REFINE-0142.pdf,,,No PDF URL found in OpenAlex record
REFINE-0143,Structural correlates of apathy in Alzheimer’s disease: a multimodal MRI study,10.1002/GPS.4548,https://openalex.org/W2494566501,no_pdf,data/pdfs/REFINE-0143.pdf,,,No PDF URL found in OpenAlex record
REFINE-0144,Short-term group cognitive behavior therapy contributes to recovery from mild depression: Evidence from functional and structural MRI,10.1016/J.PSCYCHRESNS.2016.04.010,https://openalex.org/W2341201323,no_pdf,data/pdfs/REFINE-0144.pdf,,,No PDF URL found in OpenAlex record
REFINE-0145,Subcortical lesion severity and orbitofrontal cortex volume in geriatric depression,10.1016/S0006-3223(03)00063-5,https://openalex.org/W2023554569,no_pdf,data/pdfs/REFINE-0145.pdf,,,No PDF URL found in OpenAlex record
REFINE-0146,Imaging correlates of apathy and depression in Parkinson’s disease,10.1016/J.JNS.2011.07.006,https://openalex.org/W2077299202,no_pdf,data/pdfs/REFINE-0146.pdf,,,No PDF URL found in OpenAlex record
REFINE-0147,Social cognition and frontal lobe pathology in schizophrenia: A voxel-based morphometric study,10.1016/J.NEUROIMAGE.2006.10.046,https://openalex.org/W1974812269,no_pdf,data/pdfs/REFINE-0147.pdf,,,No PDF URL found in OpenAlex record
REFINE-0148,Altered gray matter volumes in post-stroke depressive patients after subcortical stroke,10.1016/J.NICL.2020.102224,https://openalex.org/W3008529970,error,data/pdfs/REFINE-0148.pdf,,cc-by,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
REFINE-0149,Apoptotic Proteins in the Temporal Cortex in Schizophrenia: High Bax/Bcl-2 Ratio Without Caspase-3 Activation,10.1176/APPI.AJP.161.1.109,https://openalex.org/W2111988981,no_pdf,data/pdfs/REFINE-0149.pdf,,,No PDF URL found in OpenAlex record
REFINE-0150,Cortical thickness predicts the first onset of major depression in adolescence,10.1016/J.IJDEVNEU.2015.07.007,https://openalex.org/W26315399,no_pdf,data/pdfs/REFINE-0150.pdf,,,No PDF URL found in OpenAlex record
REFINE-0151,Non-verbal emotion communication training induces specific changes in brain function and structure,10.3389/FNHUM.2013.00648,,already_exists,data/pdfs/REFINE-0151.pdf,,,
REFINE-0152,Prepartum and postpartum maternal depressive symptoms are related to children’s brain structure in preschool,10.1016/J.BIOPSYCH.2015.12.004,https://openalex.org/W2200229034,no_pdf,data/pdfs/REFINE-0152.pdf,,,No PDF URL found in OpenAlex record
REFINE-0153,Cerebral Benzodiazepine Receptors in Depressed Patients Measured with [123I]iomazenil SPECT,10.1016/S0006-3223(02)01788-2,https://openalex.org/W2065228751,no_pdf,data/pdfs/REFINE-0153.pdf,,,No PDF URL found in OpenAlex record
REFINE-0154,"Brain hyperintensity location determines outcome in the triad of impaired cognition, physical health and depressive symptoms: A cohort study in late life",10.1016/J.ARCHGER.2015.10.004,https://openalex.org/W1784795871,no_pdf,data/pdfs/REFINE-0154.pdf,,other-oa,No PDF URL found in OpenAlex record
REFINE-0155,Orbitofrontal cortex grey matter volume is related to children’s depressive symptoms,10.1016/J.NICL.2020.102395,https://openalex.org/W3081176650,error,data/pdfs/REFINE-0155.pdf,,cc-by,Downloaded file is not a valid PDF (Content-Type: text/html; charset=utf-8)
REFINE-0156,Dispositional mindfulness co-varies with smaller amygdala and caudate volumes in community adults,10.1371/JOURNAL.PONE.0064574,,already_exists,data/pdfs/REFINE-0156.pdf,,,
REFINE-0157,Genetic patterning for child psychopathology is distinct from that for adults and implicates fetal cerebellar development,10.1038/S41593-023-01321-8,https://openalex.org/W4377020091,error,data/pdfs/REFINE-0157.pdf,,other-oa,Downloaded file is not a valid PDF (Content-Type: text/html; charset=utf-8)
REFINE-0158,Subthreshold depression and regional brain volumes in young community adolescents,10.1016/J.JAAC.2015.07.006,https://openalex.org/W1838724021,no_pdf,data/pdfs/REFINE-0158.pdf,,,No PDF URL found in OpenAlex record
REFINE-0159,Depressive symptoms in cognitively unimpaired older adults are associated with lower structural and functional integrity in a frontolimbic network,10.1038/S41380-022-01772-8,,already_exists,data/pdfs/REFINE-0159.pdf,,,
REFINE-0160,Cognitive-behavioral therapy increases prefrontal cortex gray matter in patients with chronic pain,10.1016/J.JPAIN.2013.07.020,https://openalex.org/W2081653089,no_pdf,data/pdfs/REFINE-0160.pdf,,,HTTP 403 at PDF URL
REFINE-0161,Reduced thalamic volume in men with antisocial personality disorder or schizophrenia and a history of serious violence and childhood abuse,10.1016/J.EURPSY.2012.03.002,https://openalex.org/W2068830347,no_pdf,data/pdfs/REFINE-0161.pdf,,,No PDF URL found in OpenAlex record
REFINE-0162,Morphometric changes of gray matter in Parkinson’s disease with depression: A voxel-based morphometry study,10.1002/MDS.21765,https://openalex.org/W2075050732,no_pdf,data/pdfs/REFINE-0162.pdf,,,No PDF URL found in OpenAlex record
REFINE-0163,Depression is associated with hippocampal volume loss in adults with HIV,10.1002/HBM.25451,https://openalex.org/W3165026812,no_pdf,data/pdfs/REFINE-0163.pdf,,,HTTP 403 at PDF URL
REFINE-0164,Large-scale structural network change correlates with clinical response to rTMS in depression,10.1038/S41386-021-01256-3,https://openalex.org/W4210328554,no_pdf,data/pdfs/REFINE-0164.pdf,,,No PDF URL found in OpenAlex record
REFINE-0165,Tissue type-specific bioenergetic abnormalities in adults with major depression,10.1038/NPP.2016.180,https://openalex.org/W2518624156,error,data/pdfs/REFINE-0165.pdf,,,"Downloaded file is not a valid PDF (Content-Type: text/html; charset=""utf-8"")"
REFINE-0166,Transient cognitive impairment and white matter hyperintensities in severely depressed older patients treated with electroconvulsive therapy,10.1016/J.JAGP.2020.12.028,,already_exists,data/pdfs/REFINE-0166.pdf,,,
REFINE-0167,Gray matter changes in late life depression—A structural MRI analysis,10.1038/SJ.NPP.1301655,https://openalex.org/W2065267118,error,data/pdfs/REFINE-0167.pdf,,,"Downloaded file is not a valid PDF (Content-Type: text/html; charset=""utf-8"")"
REFINE-0168,Impact of lingual gyrus volume on antidepressant response and neurocognitive functions in Major Depressive Disorder: A voxel-based morphometry study,10.1016/J.JAD.2014.08.018,https://openalex.org/W2073228054,no_pdf,data/pdfs/REFINE-0168.pdf,,cc-by,No PDF URL found in OpenAlex record
REFINE-0169,Prolactin mediates the relationship between regional gray matter volume and postpartum depression symptoms,10.1016/J.JAD.2022.01.051,https://openalex.org/W4206176447,no_pdf,data/pdfs/REFINE-0169.pdf,,,No PDF URL found in OpenAlex record
REFINE-0170,"Clinical, cortical thickness and neural activity predictors of future affective lability in youth at risk for bipolar disorder: Initial discovery and independent sample replication",10.1038/S41380-018-0273-4,https://openalex.org/W2896707931,no_pdf,data/pdfs/REFINE-0170.pdf,,,No PDF URL found in OpenAlex record
REFINE-0171,"Structural deficits in the emotion circuit and cerebellum are associated with depression, anxiety and cognitive dysfunction in methadone maintenance patients: A voxel-based morphometric study",10.1016/J.PSCYCHRESNS.2011.05.009,https://openalex.org/W2053330451,no_pdf,data/pdfs/REFINE-0171.pdf,,,No PDF URL found in OpenAlex record
REFINE-0172,Anterior cingulate volume predicts response to cognitive behavioral therapy in major depressive disorder,10.1016/J.JAD.2014.12.009,https://openalex.org/W2006877952,no_pdf,data/pdfs/REFINE-0172.pdf,,,No PDF URL found in OpenAlex record
REFINE-0173,A specific pattern of gray matter atrophy in Alzheimer’s disease with depression,10.1007/S00415-017-8603-Z,https://openalex.org/W2751957326,no_pdf,data/pdfs/REFINE-0173.pdf,,,No PDF URL found in OpenAlex record
REFINE-0174,Morphometric analysis of vascular pathology in the orbitofrontal cortex of older subjects with major depression,10.1002/GPS.3911,https://openalex.org/W1489384432,no_pdf,data/pdfs/REFINE-0174.pdf,,,No PDF URL found in OpenAlex record
REFINE-0175,Astrocytic hypertrophy in anterior cingulate white matter of depressed suicides,10.1038/NPP.2011.154,https://openalex.org/W2025026106,no_pdf,data/pdfs/REFINE-0175.pdf,,,No PDF URL found in OpenAlex record
REFINE-0176,Prefrontal-amygdala emotion regulation and depression in multiple sclerosis,10.1093/BRAINCOMMS/FCAC152,https://openalex.org/W4282837339,no_pdf,data/pdfs/REFINE-0176.pdf,,cc-by,HTTP 403 at PDF URL
REFINE-0177,The development of depressogenic self-schemas: Associations with children’s regional grey matter volume in ventrolateral prefrontal cortex,10.1017/S0954579421000341,https://openalex.org/W3164617449,no_pdf,data/pdfs/REFINE-0177.pdf,,,No PDF URL found in OpenAlex record
REFINE-0178,"Associations Between Daily Mood States and Brain Gray Matter Volume, Resting-State Functional Connectivity and Task-Based Activity in Healthy Adults",10.3389/FNHUM.2018.00168,,already_exists,data/pdfs/REFINE-0178.pdf,,,
REFINE-0179,Cortical thickness and VBM-DARTEL in late-life depression,10.1016/J.JAD.2011.04.010,https://openalex.org/W2027788726,no_pdf,data/pdfs/REFINE-0179.pdf,,,No PDF URL found in OpenAlex record
REFINE-0180,"Patients with primary biliary cholangitis and fatigue present with depressive symptoms and selected cognitive deficits, but with normal attention performance and brain structure",10.1371/JOURNAL.PONE.0190005,,already_exists,data/pdfs/REFINE-0180.pdf,,,
REFINE-0181,Gray matter reorganization underpinnings of antidepressant treatment of persistent depressive disorder,10.1016/J.EURONEURO.2020.12.009,https://openalex.org/W3120411719,no_pdf,data/pdfs/REFINE-0181.pdf,,,No PDF URL found in OpenAlex record
REFINE-0182,Pattern of brain atrophy in elderly patients with depression revealed by voxel-based morphometry,10.1016/J.PSCYCHRESNS.2007.12.018,https://openalex.org/W2047189322,no_pdf,data/pdfs/REFINE-0182.pdf,,,No PDF URL found in OpenAlex record
REFINE-0183,Depression and agitation factors are related to regional brain atrophy and faster longitudinal cognitive decline in mild cognitive impairment,10.3233/JAD-230929,https://openalex.org/W4390775889,no_pdf,data/pdfs/REFINE-0183.pdf,,,No PDF URL found in OpenAlex record
REFINE-0184,Depressive symptoms combined with auditory hallucinations are accompanied with severe gray matter brain impairments in patients with first-episode untreated schizophrenia – A pilot study in China,10.1016/J.NEULET.2020.135033,https://openalex.org/W3024194687,no_pdf,data/pdfs/REFINE-0184.pdf,,cc-by,No PDF URL found in OpenAlex record
REFINE-0185,"Brain morphometry points to emerging patterns of psychosis, depression, and anxiety vulnerability over a 2-year period in childhood",10.1017/S0033291721005304,https://openalex.org/W4206368009,error,data/pdfs/REFINE-0185.pdf,,,Downloaded file is not a valid PDF (Content-Type: text/html; charset=utf-8)
REFINE-0186,Correlation between gray matter volume in the temporal lobe and depressive symptoms in patients with Alzheimer’s disease,10.1016/J.NEULET.2013.05.021,https://openalex.org/W1969234930,no_pdf,data/pdfs/REFINE-0186.pdf,,,No PDF URL found in OpenAlex record
REFINE-0187,Apathy in persons living with HIV disease: A systematic narrative review,10.1016/J.JAD.2024.01.016,https://openalex.org/W4390843916,no_pdf,data/pdfs/REFINE-0187.pdf,,,No PDF URL found in OpenAlex record
REFINE-0188,Association of major depressive disorder with altered functional brain response during anticipation and processing of heat pain,10.1001/ARCHPSYC.65.11.1275,https://openalex.org/W2122030287,no_pdf,data/pdfs/REFINE-0188.pdf,,,No PDF URL found in OpenAlex record
REFINE-0189,Amygdala grey matter volume increase in gambling disorder with depression symptoms of clinical relevance: A voxel-based morphometry study,10.1080/14459795.2018.1452276,https://openalex.org/W2790061300,no_pdf,data/pdfs/REFINE-0189.pdf,,,No PDF URL found in OpenAlex record
REFINE-0190,Anatomic location and laterality of MRI signal hyperintensities in late-life depression,10.1016/S0022-3999(02)00425-7,https://openalex.org/W2070412875,no_pdf,data/pdfs/REFINE-0190.pdf,,,No PDF URL found in OpenAlex record
REFINE-0191,Antidepressant Exposure May Protect Against Decrement in Frontal Gray Matter Volumes in Geriatric Depression,10.4088/JCP.V66N0801,https://openalex.org/W1986586797,no_pdf,data/pdfs/REFINE-0191.pdf,,,No PDF URL found in OpenAlex record
REFINE-0192,Development of disordered eating behaviors and comorbid depressive symptoms in adolescence: Neural and psychopathological predictors,10.1016/J.BIOPSYCH.2020.06.003,,already_exists,data/pdfs/REFINE-0192.pdf,,,
REFINE-0193,Brain density in depression: Methodological and psychopathological aspects,10.1111/J.1600-0447.1988.TB06392.X,https://openalex.org/W2060119419,no_pdf,data/pdfs/REFINE-0193.pdf,,,No PDF URL found in OpenAlex record
REFINE-0194,Structural and functional improvement of amygdala sub-regions in postpartum depression after acupuncture,10.3389/FNHUM.2023.1163746,,already_exists,data/pdfs/REFINE-0194.pdf,,,
REFINE-0195,Hippocampal and parahippocampal volume and function predict antidepressant response in patients with major depression: A multimodal neuroimaging study,10.1177/02698811231190859,https://openalex.org/W4385897459,no_pdf,data/pdfs/REFINE-0195.pdf,,cc-by-nc,HTTP 403 at PDF URL
REFINE-0196,Bidirectional associations between perinatal allopregnanolone and depression severity with postpartum gray matter volume in adult women,10.1111/ACPS.13723,https://openalex.org/W4399986086,error,data/pdfs/REFINE-0196.pdf,,,Downloaded file is not a valid PDF (Content-Type: text/html; charset=utf-8)
REFINE-0197,Neutrophil to lymphocyte ratio is a transdiagnostic biomarker of depression and structural and functional brain alterations in older adults,10.1016/J.JNEUROIM.2022.577831,https://openalex.org/W4212842819,no_pdf,data/pdfs/REFINE-0197.pdf,,,No PDF URL found in OpenAlex record
REFINE-0198,Neuromodulation in response to electroconvulsive therapy in schizophrenia and major depression,10.1016/J.BRS.2017.01.578,https://openalex.org/W2574562829,no_pdf,data/pdfs/REFINE-0198.pdf,,cc-by-sa,No PDF URL found in OpenAlex record
REFINE-0199,Anatomical correlates of quality of life: Evidence from voxel-based morphometry,10.1002/HBM.22294,https://openalex.org/W1835177100,no_pdf,data/pdfs/REFINE-0199.pdf,,,HTTP 403 at PDF URL
REFINE-0200,Brain structures and functional connectivity in neglected children with no other types of maltreatment,10.1016/J.NEUROIMAGE.2024.120589,https://openalex.org/W4393409062,no_pdf,data/pdfs/REFINE-0200.pdf,,cc-by-nc-nd,No PDF URL found in OpenAlex record
REFINE-0201,Hyperconnectivity and altered interactions of a nucleus accumbens network in post-stroke depression,10.1093/BRAINCOMMS/FCAC281,https://openalex.org/W4308144309,no_pdf,data/pdfs/REFINE-0201.pdf,,cc-by,HTTP 403 at PDF URL
REFINE-0202,Neuroanatomical predictors of response to subcallosal cingulate deep brain stimulation for treatment-resistant depression,10.1503/JPN.180207,https://openalex.org/W2996585831,no_pdf,data/pdfs/REFINE-0202.pdf,,,HTTP 404 at PDF URL
REFINE-0203,Effects of the BDNF Val66Met Polymorphism on Gray Matter Volume in Typically Developing Children and Adolescents,10.1093/CERCOR/BHW020,https://openalex.org/W2253726092,no_pdf,data/pdfs/REFINE-0203.pdf,,,HTTP 403 at PDF URL
REFINE-0204,"Comparison of brain structural variables, neuropsychological factors, and treatment outcome in early-onset versus late-onset late-life depression",10.1016/J.JAGP.2013.02.005,https://openalex.org/W2079549927,no_pdf,data/pdfs/REFINE-0204.pdf,,,No PDF URL found in OpenAlex record
REFINE-0205,Neural Correlates of the Cortisol Awakening Response in Humans,10.1038/NPP.2015.77,https://openalex.org/W2009861277,no_pdf,data/pdfs/REFINE-0205.pdf,,,No PDF URL found in OpenAlex record
REFINE-0206,Patterns of reduced cortical thickness in late-life depression and relationship to psychotherapeutic response,10.1016/J.JAGP.2013.01.013,https://openalex.org/W2156102898,no_pdf,data/pdfs/REFINE-0206.pdf,,,No PDF URL found in OpenAlex record
REFINE-0207,Prefrontal cortex and amygdala volume in first minor or major depressive episode after cancer diagnosis,10.1016/J.BIOPSYCH.2005.08.018,https://openalex.org/W2061099394,no_pdf,data/pdfs/REFINE-0207.pdf,,,No PDF URL found in OpenAlex record
REFINE-0208,Neuropsychological functioning and MRI signal hyperintensities in geriatric depression,,https://openalex.org/W2125013734,no_pdf,data/pdfs/REFINE-0208.pdf,,,No PDF URL found in OpenAlex record
REFINE-0209,Orbitofrontal cortex volume in late life depression: Influence of hyperintense lesions and genetic polymorphisms,10.1017/S0033291707000128,https://openalex.org/W2096998125,no_pdf,data/pdfs/REFINE-0209.pdf,,,No PDF URL found in OpenAlex record
REFINE-0210,Cortical changes associated with depression and antidepressant use in Alzheimer and Lewy body dementia: An MRI surface-based morphometric study,10.1016/J.JAGP.2013.02.004,https://openalex.org/W2168471124,no_pdf,data/pdfs/REFINE-0210.pdf,,,HTTP 403 at PDF URL
REFINE-0211,Major Depression and Suicidality Following Brain Injury,,https://openalex.org/W2036795916,no_pdf,data/pdfs/REFINE-0211.pdf,,,No PDF URL found in OpenAlex record
REFINE-0212,In vivo structural and functional abnormalities of the striatums is related to decreased astrocytic BDNF in Itpr2-/- mice exhibiting depressive-like behavior,10.1155/2020/8830670,https://openalex.org/W3082960084,no_pdf,data/pdfs/REFINE-0212.pdf,,cc-by,HTTP 403 at PDF URL
REFINE-0213,Temporal lobe epilepsy and affective disorders: The role of the subgenual anterior cingulate cortex,10.1136/JNNP-2013-306966,,already_exists,data/pdfs/REFINE-0213.pdf,,,
REFINE-0214,"Early childhood cumulative risk is associated with decreased global brain measures, cortical thickness, and cognitive functioning in school‐age children",10.1002/DEV.21956,https://openalex.org/W3006050290,no_pdf,data/pdfs/REFINE-0214.pdf,,,No PDF URL found in OpenAlex record
REFINE-0215,Depression symptoms moderate the relationship between gray matter volumes and cognitive function in patients with mild cognitive impairment,10.1016/J.JPSYCHIRES.2022.05.017,https://openalex.org/W4281387657,no_pdf,data/pdfs/REFINE-0215.pdf,,,No PDF URL found in OpenAlex record
REFINE-0216,Evaluation in late-life depression of intercellular adhesion molecule-1 expression in the dorsolateral prefrontal cortex,10.1176/APPI.AJP.157.10.1682,https://openalex.org/W2131949437,no_pdf,data/pdfs/REFINE-0216.pdf,,,No PDF URL found in OpenAlex record
REFINE-0217,Aberrant topographical organization in gray matter structural network in late life depression: A graph theoretical analysis,10.1017/S104161021300149X,https://openalex.org/W2325384154,no_pdf,data/pdfs/REFINE-0217.pdf,,,No PDF URL found in OpenAlex record
REFINE-0218,Localizing gray matter deficits in late-onset depression using computational cortical pattern matching methods,10.1176/APPI.AJP.161.11.2091,https://openalex.org/W2113590396,no_pdf,data/pdfs/REFINE-0218.pdf,,,No PDF URL found in OpenAlex record
REFINE-0219,Anterior cingulate volume reduction in adolescents with borderline personality disorder and co-morbid major depression,10.1016/J.JPSYCHIRES.2010.11.011,https://openalex.org/W2120406854,no_pdf,data/pdfs/REFINE-0219.pdf,,,No PDF URL found in OpenAlex record
REFINE-0220,Regional Gray Matter Changes Are Associated with Cognitive Deficits in Remitted Geriatric Depression: An Optimized Voxel-Based Morphometry Study,10.1016/J.BIOPSYCH.2008.04.032,https://openalex.org/W2133382659,no_pdf,data/pdfs/REFINE-0220.pdf,,,No PDF URL found in OpenAlex record
REFINE-0221,Electroconvulsive therapy response in late-life depression unaffected by age-related brain changes,10.1016/J.JAD.2019.03.055,https://openalex.org/W2924404957,no_pdf,data/pdfs/REFINE-0221.pdf,,,No PDF URL found in OpenAlex record
REFINE-0222,Genetic vulnerability to affective psychopathology in childhood: A combined voxel-based morphometry and functional magnetic resonance imaging study,10.1016/J.BIOPSYCH.2009.01.033,https://openalex.org/W2076128392,no_pdf,data/pdfs/REFINE-0222.pdf,,,No PDF URL found in OpenAlex record
REFINE-0223,Lifelong impact of extreme stress on the human brain: Holocaust survivors study,10.1016/J.YNSTR.2021.100318,https://openalex.org/W3138226577,no_pdf,data/pdfs/REFINE-0223.pdf,,cc-by,No PDF URL found in OpenAlex record
REFINE-0224,Cortical thickness and hippocampal volume in vascular and non-vascular depressed patients,10.3389/FPSYT.2021.697489,,already_exists,data/pdfs/REFINE-0224.pdf,,,
REFINE-0225,Determining the effects of LLD and MCI on brain decline according to machine learning and a structural covariance network analysis,10.1016/J.JPSYCHIRES.2020.04.011,https://openalex.org/W3021666728,no_pdf,data/pdfs/REFINE-0225.pdf,,,No PDF URL found in OpenAlex record
REFINE-0226,White matter and subcortical gray matter lesion volume changes and late-life depression outcome: A 4-year magnetic resonance imaging study,10.1017/S1041610205002796,https://openalex.org/W2115695491,no_pdf,data/pdfs/REFINE-0226.pdf,,,No PDF URL found in OpenAlex record
REFINE-0227,Neurostructural impact of co-occurring anxiety in pediatric patients with major depressive disorder: A voxel-based morphometry study,10.1016/J.JAD.2014.09.004,https://openalex.org/W2097327209,no_pdf,data/pdfs/REFINE-0227.pdf,,,No PDF URL found in OpenAlex record
REFINE-0228,Effects of antipsychotic medication on brain structure in patients with major depressive disorder and psychotic features: Neuroimaging findings in the context of a randomized placebo-controlled clinical trial,10.1001/JAMAPSYCHIATRY.2020.0036,https://openalex.org/W3007246891,no_pdf,data/pdfs/REFINE-0228.pdf,,,HTTP 403 at PDF URL
REFINE-0229,Effects of parental emotional warmth on the relationship between regional gray matter volume and depression-related personality traits,10.1080/17470919.2016.1174150,https://openalex.org/W2342282487,no_pdf,data/pdfs/REFINE-0229.pdf,,,No PDF URL found in OpenAlex record
REFINE-0230,"Homer1a protein expression in schizophrenia, bipolar disorder, and major depression",10.1007/S00702-017-1776-X,https://openalex.org/W2747996850,no_pdf,data/pdfs/REFINE-0230.pdf,,,No PDF URL found in OpenAlex record
REFINE-0231,"Association between change in brain gray matter volume, cognition, and depression severity: Pre- and post- antidepressant pharmacotherapy for late-life depression",10.1016/J.JPSYCHIRES.2017.08.002,https://openalex.org/W2742732036,no_pdf,data/pdfs/REFINE-0231.pdf,,,No PDF URL found in OpenAlex record
